,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,0.00481565793355306,7.626819507179854e-05,0.0011930465698242188,9.05572225776934e-06,0.0,{'model__ccp_alpha': 0.0},0.6966292134831461,0.6966292134831461,0.7105263157894737,0.7012615809185886,0.006551156853098289,94,1.0,1.0,1.0,1.0,0.0
1,0.004822572072347005,4.822791354410224e-05,0.001188039779663086,7.249911353938093e-06,0.00014832984078356267,{'model__ccp_alpha': 0.00014832984078356267},0.7153558052434457,0.6966292134831461,0.7180451127819549,0.7100100438361823,0.009525161747068321,61,1.0,1.0,1.0,1.0,0.0
2,0.004827976226806641,7.387232088602514e-05,0.0011839866638183594,9.826394091335127e-06,0.00029665968156712534,{'model__ccp_alpha': 0.00029665968156712534},0.6853932584269663,0.6966292134831461,0.706766917293233,0.6962631297344485,0.008729598551906845,98,1.0,1.0,1.0,1.0,0.0
3,0.0053730010986328125,0.0008651743656667608,0.001528024673461914,0.0003153525332647107,0.000444989522350688,{'model__ccp_alpha': 0.000444989522350688},0.704119850187266,0.6666666666666666,0.7255639097744361,0.6987834755427896,0.02433898083573731,95,1.0,1.0,1.0,1.0,0.0
4,0.004647572835286458,0.0001984737256701362,0.0011817614237467449,0.00013039183561706935,0.0005933193631342507,{'model__ccp_alpha': 0.0005933193631342507},0.6891385767790262,0.6891385767790262,0.7330827067669173,0.7037866201083233,0.020715461538520608,88,1.0,1.0,1.0,1.0,0.0
5,0.004579703013102214,0.00010992817411855678,0.0011063416798909504,3.337027430744445e-05,0.0007416492039178133,{'model__ccp_alpha': 0.0007416492039178133},0.6928838951310862,0.704119850187266,0.7105263157894737,0.7025100203692753,0.007291886619343608,90,1.0,1.0,1.0,1.0,0.0
6,0.004611889521280925,8.112594812265899e-05,0.0011363824208577473,1.6660135004311837e-05,0.000889979044701376,{'model__ccp_alpha': 0.000889979044701376},0.7078651685393258,0.6704119850187266,0.7105263157894737,0.6962678231158419,0.01831508847826344,97,1.0,1.0,1.0,1.0,0.0
7,0.004631519317626953,6.974955803889451e-05,0.0011398792266845703,2.1370073166176375e-05,0.0010383088854849388,{'model__ccp_alpha': 0.0010383088854849388},0.7153558052434457,0.6816479400749064,0.7105263157894737,0.7025100203692753,0.014882893709513775,90,1.0,1.0,1.0,1.0,0.0
8,0.004747549692789714,0.00019693397083736636,0.0011281172434488933,1.0130841560349434e-05,0.0011866387262685013,{'model__ccp_alpha': 0.0011866387262685013},0.6891385767790262,0.6591760299625468,0.7030075187969925,0.6837740418461885,0.018291774647734668,100,1.0,1.0,1.0,1.0,0.0
9,0.004624207814534505,4.921224888421449e-05,0.0011274019877115886,3.3567288846878807e-06,0.001334968567052064,{'model__ccp_alpha': 0.001334968567052064},0.7078651685393258,0.6591760299625468,0.7142857142857143,0.6937756375958624,0.024605629277395125,99,1.0,1.0,1.0,1.0,0.0
10,0.004613320032755534,4.9536141727573194e-05,0.001117388407389323,1.726116849829813e-05,0.0014832984078356267,{'model__ccp_alpha': 0.0014832984078356267},0.6966292134831461,0.6928838951310862,0.7142857142857143,0.7012662742999822,0.009332245729945511,93,1.0,1.0,0.99812734082397,0.9993757802746567,0.0008827800014813349
11,0.004417896270751953,5.8711351673521976e-05,0.0011204083760579426,7.395776946302411e-05,0.0016316282486191895,{'model__ccp_alpha': 0.0016316282486191895},0.7116104868913857,0.6779026217228464,0.7255639097744361,0.7050256727962227,0.020006989231850007,87,0.99812382739212,1.0,0.99812734082397,0.9987503894053633,0.0008836092894946875
12,0.004914283752441406,0.00041973304761102833,0.0011668999989827473,7.826361976693585e-06,0.001779958089402752,{'model__ccp_alpha': 0.001779958089402752},0.700374531835206,0.6779026217228464,0.7105263157894737,0.696267823115842,0.01363146228442367,96,0.9924953095684803,0.9868667917448405,0.9887640449438202,0.9893753820857137,0.002338140721250063
13,0.004589080810546875,0.0002443980775569303,0.0010933081309000652,2.3270217874762478e-05,0.0019282879301863146,{'model__ccp_alpha': 0.0019282879301863146},0.7340823970037453,0.700374531835206,0.6992481203007519,0.7112350163799012,0.016162081173007967,60,0.9718574108818011,0.9793621013133208,0.9887640449438202,0.979994519046314,0.006916575885436822
14,0.004571994145711263,0.00024539232173596717,0.0010516643524169922,3.0594470588239285e-06,0.0020766177709698776,{'model__ccp_alpha': 0.0020766177709698776},0.7228464419475655,0.704119850187266,0.7105263157894737,0.7124975359747685,0.007771125680080712,58,0.9718574108818011,0.9774859287054409,0.9850187265917603,0.9781206887263342,0.005391799206041067
15,0.005450089772542317,0.0010875264685601335,0.001206795374552409,0.00013809689455594756,0.00222494761175344,{'model__ccp_alpha': 0.00222494761175344},0.7303370786516854,0.6928838951310862,0.7142857142857143,0.7125022293561619,0.015342117472877871,57,0.9718574108818011,0.9718574108818011,0.9850187265917603,0.9762445161184541,0.006204303725232772
16,0.004582961400349935,6.212449918385081e-05,0.0011057058970133464,1.6209346496559095e-06,0.0023732774525370027,{'model__ccp_alpha': 0.0023732774525370027},0.7378277153558053,0.700374531835206,0.7218045112781954,0.7200022528230688,0.015343214365775897,14,0.9718574108818011,0.9606003752345216,0.9850187265917603,0.9724921709026942,0.009978849665316586
17,0.004693826039632161,0.00010659316379320303,0.0011108716328938801,4.230763643330309e-06,0.0025216072933205652,{'model__ccp_alpha': 0.0025216072933205652},0.7265917602996255,0.7191011235955056,0.6954887218045113,0.7137272018998808,0.013254157252227677,27,0.9549718574108818,0.9474671669793621,0.9737827715355806,0.9587405986419415,0.011068884877283535
18,0.004594484965006511,4.4792810132816084e-05,0.0011031627655029297,1.7520115919946514e-06,0.002669937134104128,{'model__ccp_alpha': 0.002669937134104128},0.7228464419475655,0.700374531835206,0.7030075187969925,0.7087428308599213,0.01003052140116601,72,0.9399624765478424,0.9455909943714822,0.9719101123595506,0.9524878610929584,0.013924509241375796
19,0.0047274430592854815,3.505176582040286e-05,0.001163800557454427,7.703646632205757e-05,0.002818266974887691,{'model__ccp_alpha': 0.002818266974887691},0.7116104868913857,0.704119850187266,0.6954887218045113,0.7037396862943877,0.006587170400011292,89,0.9380863039399625,0.9437148217636022,0.9438202247191011,0.941873783474222,0.002678498131737575
